UNITID,XCSTOTLT,CSTOTLT,XCSTOTLM,CSTOTLM,XCSTOTLW,CSTOTLW,XCSAIANT,CSAIANT,XCSAIANM,CSAIANM,XCSAIANW,CSAIANW,XCSASIAT,CSASIAT,XCSASIAM,CSASIAM,XCSASIAW,CSASIAW,XCSBKAAT,CSBKAAT,XCSBKAAM,CSBKAAM,XCSBKAAW,CSBKAAW,XCSHISPT,CSHISPT,XCSHISPM,CSHISPM,XCSHISPW,CSHISPW,XCSNHPIT,CSNHPIT,XCSNHPIM,CSNHPIM,XCSNHPIW,CSNHPIW,XCSWHITT,CSWHITT,XCSWHITM,CSWHITM,XCSWHITW,CSWHITW,XCS2MORT,CS2MORT,XCS2MORM,CS2MORM,XCS2MORW,CS2MORW,XCSUNKNT,CSUNKNT,XCSUNKNM,CSUNKNM,XCSUNKNW,CSUNKNW,XCSNRALT,CSNRALT,XCSNRALM,CSNRALM,XCSNRALW,CSNRALW 
100654,"R",896,"R",294,"R",602,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",757,"R",253,"R",504,"R",9,"R",3,"R",6,"R",2,"R",1,"R",1,"R",41,"R",9,"R",32,"R",7,"R",3,"R",4,"R",56,"R",14,"R",42,"R",19,"R",9,"R",10
100663,"R",5725,"R",2015,"R",3710,"R",11,"R",3,"R",8,"R",341,"R",126,"R",215,"R",1034,"R",248,"R",786,"R",208,"R",70,"R",138,"R",3,"R",2,"R",1,"R",3558,"R",1297,"R",2261,"R",169,"R",60,"R",109,"R",77,"R",28,"R",49,"R",324,"R",181,"R",143
100690,"R",128,"R",46,"R",82,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",78,"R",18,"R",60,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",42,"R",22,"R",20,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0
100706,"R",2209,"R",1092,"R",1117,"R",30,"R",17,"R",13,"R",82,"R",38,"R",44,"R",165,"R",53,"R",112,"R",89,"R",46,"R",43,"R",2,"R",1,"R",1,"R",1583,"R",791,"R",792,"R",38,"R",14,"R",24,"R",91,"R",46,"R",45,"R",129,"R",86,"R",43
100724,"R",708,"R",243,"R",465,"R",3,"R",0,"R",3,"R",5,"R",2,"R",3,"R",610,"R",209,"R",401,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",49,"R",14,"R",35,"R",9,"R",3,"R",6,"R",7,"R",2,"R",5,"R",19,"R",10,"R",9
100751,"R",9431,"R",3947,"R",5484,"R",36,"R",17,"R",19,"R",112,"R",52,"R",60,"R",934,"R",279,"R",655,"R",455,"R",170,"R",285,"R",16,"R",5,"R",11,"R",7249,"R",3083,"R",4166,"R",249,"R",76,"R",173,"R",59,"R",32,"R",27,"R",321,"R",233,"R",88
100760,"R",451,"R",227,"R",224,"R",2,"R",1,"R",1,"R",5,"R",1,"R",4,"R",86,"R",26,"R",60,"R",11,"R",5,"R",6,"R",1,"R",0,"R",1,"R",338,"R",192,"R",146,"R",4,"R",1,"R",3,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2
100812,"R",744,"R",220,"R",524,"R",14,"R",6,"R",8,"R",4,"R",3,"R",1,"R",94,"R",26,"R",68,"R",20,"R",6,"R",14,"R",1,"Z",0,"R",1,"R",568,"R",170,"R",398,"R",24,"R",3,"R",21,"R",19,"R",6,"R",13,"Z",0,"Z",0,"Z",0
100830,"R",960,"R",311,"R",649,"R",1,"R",1,"R",0,"R",16,"R",5,"R",11,"R",301,"R",66,"R",235,"R",14,"R",2,"R",12,"R",1,"R",0,"R",1,"R",523,"R",191,"R",332,"R",26,"R",7,"R",19,"R",19,"R",9,"R",10,"R",59,"R",30,"R",29
100858,"R",7420,"R",3675,"R",3745,"R",26,"R",14,"R",12,"R",195,"R",101,"R",94,"R",444,"R",189,"R",255,"R",234,"R",96,"R",138,"R",9,"R",3,"R",6,"R",5705,"R",2805,"R",2900,"R",119,"R",52,"R",67,"R",30,"R",18,"R",12,"R",658,"R",397,"R",261
100937,"R",241,"R",117,"R",124,"R",0,"R",0,"R",0,"R",4,"R",3,"R",1,"R",27,"R",6,"R",21,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",197,"R",100,"R",97,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1
101028,"R",284,"R",91,"R",193,"R",2,"R",1,"R",1,"R",3,"R",0,"R",3,"R",108,"R",30,"R",78,"R",20,"R",8,"R",12,"R",0,"R",0,"R",0,"R",137,"R",46,"R",91,"R",10,"R",3,"R",7,"R",4,"R",3,"R",1,"R",0,"R",0,"R",0
101116,"R",94,"R",26,"R",68,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",61,"R",15,"R",46,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",32,"R",10,"R",22,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
101143,"R",282,"R",161,"R",121,"R",4,"R",2,"R",2,"R",5,"R",3,"R",2,"R",62,"R",30,"R",32,"R",18,"R",8,"R",10,"R",0,"R",0,"R",0,"R",184,"R",113,"R",71,"R",9,"R",5,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101161,"R",995,"R",362,"R",633,"R",25,"R",6,"R",19,"R",10,"R",4,"R",6,"R",218,"R",82,"R",136,"R",28,"R",12,"R",16,"R",2,"R",0,"R",2,"R",675,"R",242,"R",433,"R",23,"R",3,"R",20,"R",13,"R",12,"R",1,"R",1,"R",1,"R",0
101189,"R",844,"R",301,"R",543,"R",5,"R",3,"R",2,"R",3,"R",2,"R",1,"R",359,"R",86,"R",273,"R",17,"R",8,"R",9,"R",3,"R",2,"R",1,"R",427,"R",179,"R",248,"R",8,"R",4,"R",4,"R",8,"R",4,"R",4,"R",14,"R",13,"R",1
101240,"R",958,"R",392,"R",566,"R",6,"R",3,"R",3,"R",8,"R",5,"R",3,"R",176,"R",66,"R",110,"R",34,"R",12,"R",22,"R",2,"R",1,"R",1,"R",687,"R",282,"R",405,"R",13,"R",7,"R",6,"R",5,"R",1,"R",4,"R",27,"R",15,"R",12
101277,"R",40,"R",0,"R",40,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",11,"R",0,"R",11,"R",0,"R",0,"R",0,"R",29,"R",0,"R",29,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101286,"R",986,"R",359,"R",627,"R",4,"R",2,"R",2,"R",12,"R",5,"R",7,"R",269,"R",76,"R",193,"R",36,"R",12,"R",24,"R",2,"Z",0,"R",2,"R",639,"R",256,"R",383,"R",21,"R",7,"R",14,"R",2,"R",1,"R",1,"R",1,"Z",0,"R",1
101295,"R",1503,"R",520,"R",983,"R",8,"R",4,"R",4,"R",29,"R",12,"R",17,"R",71,"R",17,"R",54,"R",85,"R",32,"R",53,"R",2,"R",1,"R",1,"R",1254,"R",437,"R",817,"R",22,"R",6,"R",16,"R",21,"R",9,"R",12,"R",11,"R",2,"R",9
101301,"R",314,"R",108,"R",206,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",265,"R",90,"R",175,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",35,"R",13,"R",22,"R",5,"R",1,"R",4,"R",4,"R",1,"R",3,"R",1,"R",1,"Z",0
101365,"R",260,"R",68,"R",192,"R",1,"Z",0,"R",1,"R",1,"Z",0,"R",1,"R",157,"R",16,"R",141,"R",8,"R",3,"R",5,"Z",0,"Z",0,"Z",0,"R",81,"R",46,"R",35,"R",7,"R",1,"R",6,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0
101435,"R",233,"R",119,"R",114,"R",3,"R",1,"R",2,"R",2,"R",1,"R",1,"R",50,"R",22,"R",28,"R",12,"R",5,"R",7,"Z",0,"Z",0,"Z",0,"R",153,"R",82,"R",71,"R",8,"R",6,"R",2,"R",5,"R",2,"R",3,"R",0,"R",0,"R",0
101453,"R",19,"R",19,"R",0,"R",1,"R",1,"R",0,"R",1,"R",1,"R",0,"R",2,"R",2,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",14,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101462,"R",118,"R",43,"R",75,"R",2,"R",2,"Z",0,"R",2,"Z",0,"R",2,"R",48,"R",11,"R",37,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",49,"R",26,"R",23,"R",8,"R",2,"R",6,"R",2,"Z",0,"R",2,"R",5,"R",2,"R",3
101471,"R",425,"R",286,"R",139,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",210,"R",173,"R",37,"R",3,"R",2,"R",1,"R",0,"R",0,"R",0,"R",207,"R",108,"R",99,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101480,"R",1907,"R",689,"R",1218,"R",13,"R",4,"R",9,"R",11,"R",3,"R",8,"R",295,"R",83,"R",212,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1439,"R",539,"R",900,"R",0,"R",0,"R",0,"R",100,"R",33,"R",67,"R",49,"R",27,"R",22
101505,"R",910,"R",307,"R",603,"R",5,"R",1,"R",4,"R",13,"R",5,"R",8,"R",185,"R",53,"R",132,"R",31,"R",9,"R",22,"R",0,"R",0,"R",0,"R",634,"R",224,"R",410,"R",23,"R",9,"R",14,"R",2,"R",1,"R",1,"R",17,"R",5,"R",12
101514,"R",1613,"R",757,"R",856,"R",30,"R",18,"R",12,"R",51,"R",28,"R",23,"R",214,"R",86,"R",128,"R",74,"R",33,"R",41,"Z",0,"Z",0,"Z",0,"R",1140,"R",545,"R",595,"R",69,"R",27,"R",42,"R",23,"R",15,"R",8,"R",12,"R",5,"R",7
101541,"R",63,"Z",0,"R",63,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",6,"R",2,"Z",0,"R",2,"R",1,"Z",0,"R",1,"R",51,"Z",0,"R",51,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
101569,"R",651,"R",312,"R",339,"R",2,"Z",0,"R",2,"R",3,"R",2,"R",1,"R",460,"R",189,"R",271,"R",15,"R",9,"R",6,"R",1,"Z",0,"R",1,"R",145,"R",100,"R",45,"R",14,"R",5,"R",9,"R",10,"R",6,"R",4,"R",1,"R",1,"R",0
101587,"R",1391,"R",352,"R",1039,"R",4,"R",1,"R",3,"R",4,"R",1,"R",3,"R",351,"R",79,"R",272,"R",20,"R",8,"R",12,"R",1,"R",1,"Z",0,"R",879,"R",216,"R",663,"R",29,"R",9,"R",20,"R",69,"R",20,"R",49,"R",34,"R",17,"R",17
101602,"R",459,"R",191,"R",268,"R",3,"R",1,"R",2,"R",1,"Z",0,"R",1,"R",98,"R",27,"R",71,"R",3,"R",2,"R",1,"Z",0,"Z",0,"Z",0,"R",342,"R",157,"R",185,"R",7,"R",2,"R",5,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0
101648,"R",92,"R",67,"R",25,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",24,"R",16,"R",8,"R",8,"R",6,"R",2,"R",0,"R",0,"R",0,"R",54,"R",41,"R",13,"R",5,"R",4,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
101675,"R",198,"R",95,"R",103,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",188,"R",89,"R",99,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",5,"R",5,"R",0,"R",1,"R",0,"R",1,"R",3,"R",1,"R",2,"R",0,"R",0,"R",0
101693,"R",340,"R",104,"R",236,"R",3,"R",3,"R",0,"R",2,"R",0,"R",2,"R",57,"R",16,"R",41,"R",4,"R",2,"R",2,"R",1,"R",0,"R",1,"R",184,"R",51,"R",133,"R",5,"R",3,"R",2,"R",73,"R",21,"R",52,"R",11,"R",8,"R",3
101709,"R",579,"R",180,"R",399,"R",1,"R",0,"R",1,"R",6,"R",3,"R",3,"R",81,"R",26,"R",55,"R",27,"R",10,"R",17,"R",0,"R",0,"R",0,"R",421,"R",123,"R",298,"R",15,"R",4,"R",11,"R",17,"R",5,"R",12,"R",11,"R",9,"R",2
101736,"R",637,"R",305,"R",332,"R",5,"R",2,"R",3,"R",3,"R",2,"R",1,"R",57,"R",29,"R",28,"R",32,"R",13,"R",19,"R",2,"R",0,"R",2,"R",512,"R",249,"R",263,"R",1,"R",1,"R",0,"R",16,"R",4,"R",12,"R",9,"R",5,"R",4
101879,"R",1615,"R",597,"R",1018,"R",14,"R",5,"R",9,"R",17,"R",8,"R",9,"R",164,"R",61,"R",103,"R",54,"R",21,"R",33,"R",2,"R",1,"R",1,"R",1267,"R",452,"R",815,"R",35,"R",17,"R",18,"R",17,"R",12,"R",5,"R",45,"R",20,"R",25
101897,"R",980,"R",370,"R",610,"R",27,"R",12,"R",15,"R",3,"R",1,"R",2,"R",12,"R",3,"R",9,"R",103,"R",41,"R",62,"R",1,"R",0,"R",1,"R",819,"R",306,"R",513,"R",14,"R",6,"R",8,"R",1,"R",1,"Z",0,"R",0,"R",0,"R",0
101912,"R",357,"R",127,"R",230,"R",1,"R",1,"Z",0,"R",9,"Z",0,"R",9,"R",293,"R",112,"R",181,"R",14,"R",2,"R",12,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",8,"R",4,"R",4,"R",22,"R",8,"R",14
101994,"R",145,"R",37,"R",108,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",81,"R",12,"R",69,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62,"R",25,"R",37,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
102030,"R",635,"R",297,"R",338,"R",2,"R",1,"R",1,"R",15,"R",3,"R",12,"R",427,"R",200,"R",227,"R",11,"R",3,"R",8,"R",0,"R",0,"R",0,"R",159,"R",81,"R",78,"R",7,"R",4,"R",3,"R",3,"R",1,"R",2,"R",11,"R",4,"R",7
102049,"R",1606,"R",536,"R",1070,"R",9,"R",4,"R",5,"R",28,"R",12,"R",16,"R",161,"R",48,"R",113,"R",38,"R",15,"R",23,"R",0,"R",0,"R",0,"R",1278,"R",432,"R",846,"R",29,"R",7,"R",22,"R",43,"R",11,"R",32,"R",20,"R",7,"R",13
102067,"R",620,"R",265,"R",355,"R",1,"R",0,"R",1,"R",7,"R",6,"R",1,"R",185,"R",64,"R",121,"R",2,"R",1,"R",1,"R",0,"R",0,"R",0,"R",371,"R",163,"R",208,"R",18,"R",11,"R",7,"R",33,"R",19,"R",14,"R",3,"R",1,"R",2
102076,"R",469,"R",162,"R",307,"R",15,"R",4,"R",11,"R",3,"R",1,"R",2,"R",27,"R",8,"R",19,"R",72,"R",19,"R",53,"R",1,"R",0,"R",1,"R",320,"R",122,"R",198,"R",1,"R",1,"R",0,"R",26,"R",7,"R",19,"R",4,"R",0,"R",4
102094,"R",3642,"R",1187,"R",2455,"R",30,"R",13,"R",17,"R",135,"R",39,"R",96,"R",726,"R",195,"R",531,"R",109,"R",31,"R",78,"R",6,"R",1,"R",5,"R",2322,"R",761,"R",1561,"R",101,"R",26,"R",75,"R",98,"R",38,"R",60,"R",115,"R",83,"R",32
102234,"R",336,"R",134,"R",202,"R",6,"R",4,"R",2,"R",3,"R",1,"R",2,"R",41,"R",14,"R",27,"R",10,"R",6,"R",4,"R",2,"R",0,"R",2,"R",244,"R",99,"R",145,"R",11,"R",2,"R",9,"R",10,"R",3,"R",7,"R",9,"R",5,"R",4
102270,"R",96,"R",40,"R",56,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",90,"R",36,"R",54,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0,"R",5,"R",3,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
102298,"R",165,"R",68,"R",97,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",137,"R",54,"R",83,"R",7,"R",2,"R",5,"R",0,"R",0,"R",0,"R",6,"R",1,"R",5,"R",3,"R",1,"R",2,"R",1,"R",0,"R",1,"R",11,"R",10,"R",1
102313,"R",327,"R",172,"R",155,"Z",0,"Z",0,"Z",0,"R",3,"R",2,"R",1,"R",176,"R",73,"R",103,"R",10,"R",5,"R",5,"R",1,"R",1,"Z",0,"R",134,"R",89,"R",45,"R",1,"R",1,"Z",0,"R",2,"R",1,"R",1,"R",0,"Z",0,"R",0
102368,"R",3725,"R",1363,"R",2362,"R",10,"R",5,"R",5,"R",26,"R",10,"R",16,"R",969,"R",270,"R",699,"R",119,"R",46,"R",73,"R",4,"R",3,"R",1,"R",1768,"R",680,"R",1088,"R",94,"R",39,"R",55,"R",538,"R",205,"R",333,"R",197,"R",105,"R",92
102377,"R",561,"R",198,"R",363,"R",2,"R",2,"Z",0,"R",39,"R",28,"R",11,"R",457,"R",141,"R",316,"R",14,"R",6,"R",8,"Z",0,"Z",0,"Z",0,"R",15,"R",5,"R",10,"R",11,"R",3,"R",8,"R",23,"R",13,"R",10,"Z",0,"Z",0,"Z",0
102395,"R",63,"R",44,"R",19,"R",0,"R",0,"R",0,"R",2,"R",1,"R",1,"R",5,"R",3,"R",2,"R",6,"R",3,"R",3,"R",0,"R",0,"R",0,"R",43,"R",30,"R",13,"R",3,"R",3,"R",0,"R",4,"R",4,"R",0,"R",0,"R",0,"R",0
102429,"R",1049,"R",472,"R",577,"R",0,"R",0,"R",0,"R",5,"R",2,"R",3,"R",222,"R",97,"R",125,"R",17,"R",9,"R",8,"R",1,"R",0,"R",1,"R",789,"R",354,"R",435,"R",8,"R",5,"R",3,"R",7,"R",5,"R",2,"R",0,"R",0,"R",0
102553,"R",2269,"R",891,"R",1378,"R",77,"R",24,"R",53,"R",156,"R",59,"R",97,"R",53,"R",19,"R",34,"R",184,"R",68,"R",116,"R",30,"R",7,"R",23,"R",1409,"R",567,"R",842,"R",225,"R",78,"R",147,"R",75,"R",30,"R",45,"R",60,"R",39,"R",21
102580,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6,"R",4,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
102614,"R",1282,"R",537,"R",745,"R",124,"R",27,"R",97,"R",24,"R",10,"R",14,"R",29,"R",9,"R",20,"R",89,"R",37,"R",52,"R",7,"R",3,"R",4,"R",673,"R",305,"R",368,"R",86,"R",38,"R",48,"R",206,"R",88,"R",118,"R",44,"R",20,"R",24
102632,"R",518,"R",178,"R",340,"R",34,"R",11,"R",23,"R",14,"R",2,"R",12,"R",4,"R",1,"R",3,"R",22,"R",6,"R",16,"R",16,"R",5,"R",11,"R",326,"R",113,"R",213,"R",35,"R",12,"R",23,"R",61,"R",26,"R",35,"R",6,"R",2,"R",4
102669,"R",110,"R",37,"R",73,"R",28,"R",4,"R",24,"R",1,"R",1,"R",0,"R",1,"R",0,"R",1,"R",6,"R",2,"R",4,"Z",0,"Z",0,"Z",0,"R",53,"R",20,"R",33,"R",11,"R",4,"R",7,"R",10,"R",6,"R",4,"R",0,"R",0,"R",0
102711,"R",104,"R",81,"R",23,"R",16,"R",7,"R",9,"R",3,"R",3,"R",0,"R",1,"R",0,"R",1,"R",7,"R",7,"R",0,"R",0,"R",0,"R",0,"R",48,"R",40,"R",8,"R",19,"R",16,"R",3,"R",10,"R",8,"R",2,"R",0,"R",0,"R",0
102845,"R",1259,"R",323,"R",936,"R",81,"R",8,"R",73,"R",5,"R",1,"R",4,"R",66,"R",14,"R",52,"R",281,"R",74,"R",207,"R",66,"R",18,"R",48,"R",483,"R",140,"R",343,"R",170,"R",47,"R",123,"R",107,"R",21,"R",86,"R",0,"R",0,"R",0
103501,"R",215,"R",30,"R",185,"R",20,"R",2,"R",18,"R",45,"R",7,"R",38,"R",16,"R",4,"R",12,"R",19,"R",1,"R",18,"R",3,"R",0,"R",3,"R",95,"R",16,"R",79,"R",11,"R",0,"R",11,"R",6,"R",0,"R",6,"R",0,"R",0,"R",0
103741,"R",36,"R",3,"R",33,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",2,"R",0,"R",2,"R",17,"R",1,"R",16,"R",0,"R",0,"R",0,"R",10,"R",2,"R",8,"R",1,"R",0,"R",1,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0
103893,"R",441,"R",51,"R",390,"R",14,"R",1,"R",13,"R",9,"R",1,"R",8,"R",23,"R",3,"R",20,"R",275,"R",30,"R",245,"R",4,"R",1,"R",3,"R",91,"R",11,"R",80,"R",6,"R",3,"R",3,"R",15,"R",1,"R",14,"R",4,"R",0,"R",4
103909,"R",279,"R",42,"R",237,"R",33,"R",4,"R",29,"R",12,"R",1,"R",11,"R",18,"R",4,"R",14,"R",99,"R",19,"R",80,"R",1,"R",0,"R",1,"R",96,"R",11,"R",85,"R",10,"R",3,"R",7,"R",7,"R",0,"R",7,"R",3,"R",0,"R",3
103927,"R",183,"R",27,"R",156,"R",5,"R",0,"R",5,"R",1,"R",0,"R",1,"R",12,"R",3,"R",9,"R",119,"R",19,"R",100,"R",0,"R",0,"R",0,"R",39,"R",4,"R",35,"R",6,"R",1,"R",5,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
103945,"R",17,"R",2,"R",15,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",10,"R",1,"R",9,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
103954,"R",21,"R",0,"R",21,"R",1,"R",0,"R",1,"R",1,"R",0,"R",1,"R",4,"R",0,"R",4,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",3,"R",0,"R",3,"R",3,"R",0,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0
103963,"R",290,"R",260,"R",30,"R",31,"R",21,"R",10,"R",4,"R",4,"R",0,"R",26,"R",23,"R",3,"R",98,"R",94,"R",4,"R",5,"R",5,"R",0,"R",104,"R",96,"R",8,"R",7,"R",5,"R",2,"R",15,"R",12,"R",3,"R",0,"R",0,"R",0
104090,"R",281,"R",56,"R",225,"R",10,"R",1,"R",9,"R",20,"R",1,"R",19,"R",36,"R",1,"R",35,"R",45,"R",7,"R",38,"R",2,"R",0,"R",2,"R",142,"R",40,"R",102,"R",9,"R",4,"R",5,"R",17,"R",2,"R",15,"R",0,"R",0,"R",0
104151,"R",18772,"R",9594,"R",9178,"R",197,"R",60,"R",137,"R",1217,"R",612,"R",605,"R",620,"R",273,"R",347,"R",3712,"R",1592,"R",2120,"R",41,"R",20,"R",21,"R",9061,"R",4526,"R",4535,"R",697,"R",324,"R",373,"R",101,"R",59,"R",42,"R",3126,"R",2128,"R",998
104160,"R",1481,"R",779,"R",702,"R",18,"R",14,"R",4,"R",16,"R",9,"R",7,"R",73,"R",63,"R",10,"R",919,"R",415,"R",504,"R",6,"R",5,"R",1,"R",357,"R",236,"R",121,"R",14,"R",4,"R",10,"R",42,"R",25,"R",17,"R",36,"R",8,"R",28
104179,"R",10114,"R",4673,"R",5441,"R",121,"R",39,"R",82,"R",565,"R",252,"R",313,"R",315,"R",149,"R",166,"R",2242,"R",915,"R",1327,"R",16,"R",10,"R",6,"R",5006,"R",2283,"R",2723,"R",413,"R",166,"R",247,"R",471,"R",242,"R",229,"R",965,"R",617,"R",348
104188,"R",13,"R",5,"R",8,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",2,"R",3,"Z",0,"Z",0,"Z",0,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0
104346,"R",943,"R",436,"R",507,"R",45,"R",16,"R",29,"R",12,"R",3,"R",9,"R",67,"R",42,"R",25,"R",316,"R",138,"R",178,"R",4,"R",2,"R",2,"R",397,"R",204,"R",193,"R",35,"R",9,"R",26,"R",53,"R",21,"R",32,"R",14,"R",1,"R",13
104391,"R",17,"R",1,"R",16,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"R",6,"R",1,"R",5,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",9,"R",0,"Z",0,"R",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0
104425,"R",1595,"R",986,"R",609,"R",8,"R",6,"R",2,"R",43,"R",23,"R",20,"R",112,"R",77,"R",35,"R",493,"R",258,"R",235,"R",4,"R",2,"R",2,"R",849,"R",572,"R",277,"R",65,"R",33,"R",32,"R",18,"R",12,"R",6,"R",3,"R",3,"R",0
104434,"R",13,"R",0,"R",13,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2,"R",0,"R",2,"R",0,"R",0,"R",0,"R",9,"R",0,"R",9,"R",0,"R",0,"R",0,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
104443,"R",15,"R",0,"R",15,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",4,"R",0,"R",4,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0,"R",6,"R",0,"R",6,"R",2,"R",0,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
104568,"R",197,"R",7,"R",190,"R",5,"R",2,"R",3,"R",7,"Z",0,"R",7,"R",12,"Z",0,"R",12,"R",69,"R",1,"R",68,"R",0,"Z",0,"R",0,"R",94,"R",4,"R",90,"R",6,"Z",0,"R",6,"R",4,"Z",0,"R",4,"Z",0,"Z",0,"Z",0
104577,"R",1144,"R",614,"R",530,"R",80,"R",33,"R",47,"R",6,"R",3,"R",3,"R",71,"R",66,"R",5,"R",309,"R",170,"R",139,"R",4,"R",2,"R",2,"R",617,"R",326,"R",291,"R",16,"R",3,"R",13,"R",32,"R",9,"R",23,"R",9,"R",2,"R",7
104586,"R",610,"R",452,"R",158,"R",2,"R",1,"R",1,"R",35,"R",31,"R",4,"R",9,"R",6,"R",3,"R",81,"R",51,"R",30,"R",3,"R",0,"R",3,"R",380,"R",281,"R",99,"R",42,"R",31,"R",11,"R",16,"R",13,"R",3,"R",42,"R",38,"R",4
104665,"R",7,"R",3,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"R",3,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
104708,"R",2412,"R",1047,"R",1365,"R",25,"R",9,"R",16,"R",96,"R",43,"R",53,"R",113,"R",42,"R",71,"R",839,"R",359,"R",480,"R",5,"R",1,"R",4,"R",1144,"R",515,"R",629,"R",97,"R",39,"R",58,"R",81,"R",34,"R",47,"R",12,"R",5,"R",7
104717,"R",25694,"R",6202,"R",19492,"R",218,"R",63,"R",155,"R",1243,"R",277,"R",966,"R",4592,"R",993,"R",3599,"R",4282,"R",1097,"R",3185,"R",128,"R",31,"R",97,"R",12683,"R",3044,"R",9639,"R",708,"R",182,"R",526,"R",1583,"R",396,"R",1187,"R",257,"R",119,"R",138
